symbol,date_0d,price_0d,perf_7d,perf_30d,perf_90d,perf_365d,listing_date,days_diff
GRIA.JK,2023-08-08 02:00:00,118.0,-2.5423728813559325,-3.389830508474576,-22.88135593220339,59.32203389830508,2023-08-08,0
GULA.JK,2022-08-03 02:00:00,254.0,-11.023622047244094,-17.322834645669293,-18.11023622047244,29.92125984251969,2022-08-03,0
STRK.JK,2023-10-10 02:00:00,135.0,26.666666666666668,129.62962962962962,-56.2962962962963,-62.96296296296296,2023-10-10,0
WIDI.JK,2023-07-10 02:00:00,110.0,-10.909090909090908,27.27272727272727,-40.0,-90.0,2023-07-10,0
MSIE.JK,2023-08-10 02:00:00,90.0,-34.44444444444444,-53.333333333333336,-61.111111111111114,-78.88888888888889,2023-08-10,0
PADA.JK,2022-12-08 02:00:00,110.0,-2.727272727272727,121.81818181818183,9.090909090909092,-54.54545454545454,2022-12-08,0
IOTF.JK,2023-10-06 02:00:00,135.0,-27.40740740740741,-15.555555555555555,14.814814814814813,-45.18518518518518,2023-10-06,0
POLL.JK,2018-07-11 02:00:00,920.0,63.04347826086957,117.3913043478261,78.26086956521739,19.565217391304348,2018-07-11,0
LCGP.JK,2007-07-13 02:00:00,212.0,-33.0188679245283,-52.358490566037744,-52.358490566037744,-73.11320754716981,2007-07-13,0
TAYS.JK,2021-12-06 02:00:00,336.0,-21.428571428571427,-40.476190476190474,-40.476190476190474,94.94047619047619,2021-12-06,0
BJBR.JK,2010-07-08 02:00:00,897.5237426757812,11.111110355511709,42.22221527070773,78.88888216405422,34.44444074200737,2010-07-08,0
BTEK.JK,2004-05-14 02:00:00,21.836421966552734,40.476193803699914,9.52380619630008,-40.47618943634377,-88.09523788726875,2004-05-14,0
RSCH.JK,2023-08-28 02:00:00,131.0,0.0,-7.633587786259542,-6.106870229007633,72.51908396946564,2023-08-28,0
TELE.JK,2012-01-12 02:00:00,325.0,-1.5384615384615385,6.153846153846154,7.6923076923076925,93.84615384615384,2012-01-12,0
HOMI.JK,2020-09-10 02:00:00,237.0,44.51476793248945,108.86075949367088,144.72573839662448,307.17299578059067,2020-09-10,0
EXCL.JK,2005-09-29 02:00:00,2268.69873046875,50.0,20.652175550626897,-4.347829830004337,-4.347829830004337,2005-09-29,0
HAJJ.JK,2023-04-05 02:00:00,154.0,13.636363636363635,210.3896103896104,26.623376623376622,-15.584415584415584,2023-04-05,0
KING.JK,2023-02-16 02:00:00,117.0,7.6923076923076925,47.008547008547005,176.9230769230769,44.44444444444444,2023-02-16,0
MUTU.JK,2023-08-09 02:00:00,145.0,-12.413793103448276,26.20689655172414,-24.82758620689655,-44.13793103448276,2023-08-09,0
ISAP.JK,2022-12-09 02:00:00,87.0,-10.344827586206897,21.839080459770116,-54.02298850574713,-87.35632183908046,2022-12-09,0
GRPM.JK,2023-07-10 02:00:00,108.0,-14.814814814814813,-31.48148148148148,-43.51851851851852,-58.333333333333336,2023-07-10,0
PPRI.JK,2023-08-08 02:00:00,119.0,-35.294117647058826,-31.092436974789916,-36.134453781512605,9.243697478991598,2023-08-08,0
HUMI.JK,2023-08-09 02:00:00,102.0,96.07843137254902,85.29411764705883,49.01960784313725,-26.47058823529412,2023-08-09,0
RELF.JK,2023-06-22 02:00:00,99.0,30.303030303030305,39.39393939393939,-39.39393939393939,-83.83838383838383,2023-06-22,0
DUCK.JK,2018-10-10 02:00:00,755.0,68.87417218543047,95.36423841059603,105.96026490066225,125.16556291390728,2018-10-10,0
MAXI.JK,2023-06-12 02:00:00,85.0,-32.94117647058823,-28.235294117647058,-31.76470588235294,-41.17647058823529,2023-06-12,0
MENN.JK,2023-04-18 02:00:00,71.0,-9.859154929577464,-45.07042253521127,-25.352112676056336,-85.91549295774648,2023-04-18,0
DOOH.JK,2023-05-08 02:00:00,105.0,-9.523809523809524,-50.476190476190474,-50.476190476190474,-47.61904761904761,2023-05-08,0
NPGF.JK,2021-04-14 02:00:00,135.0,18.51851851851852,-25.185185185185183,1.4814814814814816,-13.333333333333334,2021-04-14,0
AMMS.JK,2022-08-04 02:00:00,105.0,10.476190476190476,28.57142857142857,-53.333333333333336,-67.61904761904762,2022-08-04,0
TYRE.JK,2023-05-08 02:00:00,186.0,-20.967741935483872,-33.87096774193548,-39.247311827956985,-26.344086021505376,2023-05-08,0
DMAS.JK,2015-05-29 02:00:00,219.0,0.45662100456621,-2.73972602739726,-29.68036529680365,-5.0228310502283104,2015-05-29,0
TUGU.JK,2018-05-28 02:00:00,1800.0,-11.11111111111111,-5.555555555555555,-19.444444444444446,-17.22222222222222,2018-05-28,0
CUAN.JK,2023-03-08 02:00:00,274.0,201.09489051094891,228.46715328467155,226.64233576642334,2400.0,2023-03-08,0
IPAC.JK,2021-06-30 02:00:00,132.0,59.09090909090909,14.393939393939394,46.96969696969697,-13.636363636363635,2021-06-30,0
ESIP.JK,2019-11-14 02:00:00,228.51390075683594,133.69564687554066,8.69565188359127,-40.21739079628472,-70.65217572755456,2019-11-14,0
PBSA.JK,2016-09-28 02:00:00,630.0,-1.984126984126984,2.7777777777777777,2.380952380952381,34.92063492063492,2016-09-28,0
BOLA.JK,2019-06-17 02:00:00,296.0,27.7027027027027,23.64864864864865,24.324324324324326,-40.54054054054054,2019-06-17,0
DGNS.JK,2021-01-15 02:00:00,270.0,120.37037037037037,138.88888888888889,137.03703703703704,177.77777777777777,2021-01-15,0
PZZA.JK,2018-05-23 02:00:00,1105.0,14.479638009049776,7.239819004524888,5.429864253393665,7.239819004524888,2018-05-23,0
OILS.JK,2021-09-06 02:00:00,336.0,69.64285714285714,-6.547619047619048,-29.166666666666668,-34.523809523809526,2021-09-06,0
SIMP.JK,2011-06-09 02:00:00,1250.0,-4.8,-2.4,3.2,-0.8,2011-06-09,0
CASA.JK,2016-07-19 02:00:00,92.91427612304688,-20.0,58.18180623822716,101.81817733933518,93.63635467867037,2016-07-19,0
OPMS.JK,2019-09-23 02:00:00,228.0,79.82456140350878,-16.666666666666664,-55.26315789473685,-33.771929824561404,2019-09-23,0
SNLK.JK,2021-03-29 02:00:00,202.0,58.415841584158414,261.3861386138614,667.3267326732673,150.0,2021-03-29,0
SILO.JK,2013-09-12 02:00:00,1179.83544921875,5.1813452203635055,11.398963623353527,-0.5181365913132583,55.958544934141116,2013-09-12,0
SMBR.JK,2013-06-28 02:00:00,570.0,-14.035087719298245,-25.438596491228072,-33.33333333333333,-32.80701754385965,2013-06-28,0
BOSS.JK,2018-02-15 02:00:00,600.0,133.33333333333331,260.0,238.33333333333334,240.0,2018-02-15,0
PBID.JK,2017-12-13 02:00:00,880.0,-2.272727272727273,3.4090909090909087,2.272727272727273,25.0,2017-12-13,0
PEGE.JK,2005-06-24 02:00:00,68.53742218017578,-6.451622598595599,-9.677422766172526,-12.90322849960989,-16.12903423304725,2005-06-24,0
INPS.JK,2018-04-06 02:00:00,414.0,201.93236714975848,342.0289855072464,445.89371980676333,680.1932367149758,2018-04-06,0
BOLT.JK,2015-07-07 02:00:00,825.0,15.151515151515152,-9.090909090909092,26.060606060606062,10.303030303030303,2015-07-07,0
BBSI.JK,2020-09-07 02:00:00,549.8370361328125,20.0,17.500002775147554,35.00000555029511,802.5673223045269,2020-09-07,0
IDEA.JK,2021-09-09 02:00:00,154.0,-23.376623376623375,27.92207792207792,-33.76623376623377,-59.74025974025974,2021-09-09,0
EPAC.JK,2020-07-01 02:00:00,148.0,71.62162162162163,54.054054054054056,172.97297297297297,-66.21621621621621,2020-07-01,0
BNBA.JK,2006-06-01 02:00:00,192.31907653808594,-2.127663963545029,-2.127663963545029,31.91488804626977,12.765952044867657,2006-06-01,0
TRAM.JK,2008-09-10 02:00:00,154.08364868164062,82.38994433169412,116.9811406704637,-50.31446245038387,63.52201905600163,2008-09-10,0
BKDP.JK,2007-06-15 02:00:00,204.0,51.9607843137255,44.6078431372549,7.8431372549019605,-18.137254901960784,2007-06-15,0
BUAH.JK,2022-08-09 02:00:00,484.0,-4.545454545454546,29.132231404958674,43.595041322314046,206.81818181818184,2022-08-09,0
FREN.JK,2006-11-29 02:00:00,5578.15576171875,-1.7857131915326447,14.285714285714285,1.7857131915326447,-1.7857131915326447,2006-11-29,0
MBTO.JK,2011-01-13 02:00:00,660.0,-18.181818181818183,-28.030303030303028,-9.090909090909092,-38.63636363636363,2011-01-13,0
GGRP.JK,2019-09-19 02:00:00,945.0,-24.867724867724867,-26.455026455026452,-57.460317460317455,-66.77248677248677,2019-09-19,0
UFOE.JK,2021-02-01 02:00:00,136.0,250.0,201.47058823529412,642.6470588235294,877.9411764705882,2021-02-01,0
KOBX.JK,2012-07-05 02:00:00,460.0,-3.260869565217391,10.869565217391305,52.17391304347826,-13.043478260869565,2012-07-05,0
KOIN.JK,2008-04-09 02:00:00,196.52174377441406,-31.41593116182473,-25.66371688287104,-59.734515576179945,-77.87610713947684,2008-04-09,0
ISSP.JK,2013-02-22 02:00:00,290.0,-1.7241379310344827,-3.4482758620689653,-15.517241379310345,-35.86206896551724,2013-02-22,0
BTPN.JK,2008-03-12 02:00:00,502.96795654296875,-14.414412883874006,-27.0270271910135,-8.108108764053998,-60.36035850184701,2008-03-12,0
SKRN.JK,2018-10-11 02:00:00,210.0,21.904761904761905,-36.19047619047619,-53.333333333333336,-49.047619047619044,2018-10-11,0
BKSW.JK,2002-11-21 02:00:00,83.01615905761719,88.23530060488403,76.47058282926331,82.35295090732605,-57.64705736390109,2002-11-21,0
BMBL.JK,2023-01-11 02:00:00,170.0,-40.0,-61.76470588235294,-69.41176470588235,-87.05882352941177,2023-01-11,0
BMHS.JK,2021-07-06 02:00:00,424.0,131.13207547169813,142.9245283018868,151.17924528301887,39.15094339622642,2021-07-06,0
ENVY.JK,2019-07-08 02:00:00,555.0,59.45945945945946,125.22522522522523,233.33333333333334,-81.26126126126127,2019-07-08,0
DADA.JK,2020-02-14 02:00:00,173.0,-9.248554913294797,44.50867052023121,29.47976878612717,-71.09826589595376,2020-02-14,0
AYLS.JK,2020-02-12 02:00:00,170.0,20.0,-68.23529411764706,-70.58823529411765,-70.58823529411765,2020-02-12,0
BAUT.JK,2022-01-28 02:00:00,135.0,58.51851851851851,-0.7407407407407408,-60.0,-62.96296296296296,2022-01-28,0
MCAS.JK,2017-11-01 02:00:00,2070.0,13.526570048309178,6.280193236714976,10.144927536231885,67.6328502415459,2017-11-01,0
NELY.JK,2012-10-11 02:00:00,205.0,-7.317073170731707,-5.853658536585367,-5.365853658536586,-9.75609756097561,2012-10-11,0
IDPR.JK,2015-12-10 02:00:00,1475.0,-6.101694915254238,-4.745762711864407,-3.050847457627119,-13.220338983050848,2015-12-10,0
BRMS.JK,2010-12-09 02:00:00,610.5449829101562,-7.142856428797714,-2.8571445708854863,-5.714289141770973,-22.857141571835886,2010-12-09,0
SOHO.JK,2020-09-08 02:00:00,227.0,190.7488986784141,162.11453744493392,127.97356828193833,126.87224669603525,2020-09-08,0
SUGI.JK,2002-06-19 02:00:00,128.57850646972656,62.49999258294141,82.49999020948266,47.49999436303547,87.49998961611797,2002-06-19,0
OASA.JK,2016-07-18 02:00:00,62.86972427368164,-14.285718619730051,-37.267079916225555,-46.894412029521895,24.223603765833232,2016-07-18,0
MGLV.JK,2021-06-08 02:00:00,148.0,15.54054054054054,-25.0,19.594594594594593,18.91891891891892,2021-06-08,0
CAKK.JK,2018-10-31 02:00:00,108.0,10.185185185185185,-3.7037037037037033,-9.25925925925926,-11.11111111111111,2018-10-31,0
AGII.JK,2016-09-28 02:00:00,1160.0,-4.310344827586207,-3.4482758620689653,-21.551724137931032,-44.396551724137936,2016-09-28,0
TDPM.JK,2018-04-09 02:00:00,342.0,-0.5847953216374269,0.0,1.1695906432748537,-12.865497076023392,2018-04-09,0
PSSI.JK,2017-12-05 02:00:00,150.0,-24.666666666666668,56.00000000000001,1.3333333333333335,2.666666666666667,2017-12-05,0
ASMI.JK,2014-01-16 02:00:00,81.0,0.0,8.14814626434703,18.27160870587384,44.44444444444444,2014-01-16,0
OMED.JK,2022-11-08 02:00:00,252.0,4.761904761904762,-11.904761904761903,-17.46031746031746,-16.666666666666664,2022-11-08,0
WEGE.JK,2017-11-30 02:00:00,296.0,-10.81081081081081,-8.108108108108109,-6.081081081081082,-25.0,2017-11-30,0
BUKA.JK,2021-08-06 02:00:00,1060.0,-9.90566037735849,-15.09433962264151,-35.84905660377358,-70.0,2021-08-06,0
MIDI.JK,2010-11-30 02:00:00,38.86302185058594,4.878045189359569,-6.097563848512345,-1.2195088434022647,7.31707269191461,2010-11-30,0
PANI.JK,2018-09-18 02:00:00,13.001526832580566,225.13664364693872,10.38251859134786,-1.6393350032410117,-32.786883442189804,2018-09-18,0
SRTG.JK,2013-06-26 02:00:00,910.0,0.0,5.4945054945054945,3.296703296703297,9.89010989010989,2013-06-26,0
TGRA.JK,2017-05-16 02:00:00,340.0,20.0,22.35294117647059,17.647058823529413,89.70588235294117,2017-05-16,0
UANG.JK,2020-07-06 02:00:00,168.0,227.38095238095238,128.57142857142858,25.0,203.57142857142856,2020-07-06,0
MFIN.JK,2005-09-06 02:00:00,92.5,-18.91891891891892,-32.432432432432435,-40.54054054054054,-24.324324324324326,2005-09-06,0
BBSS.JK,2020-04-15 02:00:00,162.0,6.790123456790123,1.2345679012345678,-10.493827160493826,-62.34567901234568,2020-04-15,0
NZIA.JK,2019-09-25 02:00:00,330.0,106.06060606060606,224.24242424242422,136.36363636363635,-57.57575757575758,2019-09-25,0
SMRU.JK,2011-10-10 02:00:00,443.5110168457031,36.923074700014844,-4.6153817571619395,-6.153842342882586,-38.461535285735486,2011-10-10,0
SKYB.JK,2010-07-07 02:00:00,560.0,-5.357142857142857,-8.928571428571429,-7.142857142857142,12.5,2010-07-07,0
SAGE.JK,2023-03-08 02:00:00,135.0,-2.9629629629629632,175.55555555555554,-19.25925925925926,-62.96296296296296,2023-03-08,0
CMNT.JK,2021-09-08 02:00:00,850.0,-1.1764705882352942,10.588235294117647,21.764705882352942,26.47058823529412,2021-09-08,0
TECH.JK,2020-06-04 02:00:00,216.0,3.7037037037037033,-35.18518518518518,-30.09259259259259,483.3333333333333,2020-06-04,0
PPRE.JK,2017-11-24 02:00:00,410.0,-5.853658536585367,-3.414634146341464,-5.365853658536586,-13.658536585365855,2017-11-24,0
REAL.JK,2019-12-06 02:00:00,170.0,75.29411764705883,168.23529411764707,-56.470588235294116,-70.58823529411765,2019-12-06,0
GTBO.JK,2009-07-09 02:00:00,105.0,-3.8095238095238098,-6.666666666666667,-11.428571428571429,-36.19047619047619,2009-07-09,0
ITIC.JK,2019-07-04 02:00:00,330.0,66.66666666666666,89.39393939393939,306.06060606060606,253.03030303030303,2019-07-04,0
SEMA.JK,2022-01-10 02:00:00,242.0,8.264462809917356,14.049586776859504,28.92561983471074,-40.49586776859504,2022-01-10,0
FIMP.JK,2021-04-09 02:00:00,137.0,-23.357664233576642,-59.854014598540154,-62.04379562043796,-62.04379562043796,2021-04-09,0
WMUU.JK,2021-02-02 02:00:00,242.0,-4.958677685950414,-19.834710743801654,-14.87603305785124,-43.80165289256198,2021-02-02,0
CENT.JK,2001-11-01 02:00:00,37.527183532714844,10.526315254465402,28.947379656226573,57.89474914729578,5.26316270981139,2001-11-01,0
TCPI.JK,2018-07-06 02:00:00,234.0,199.14529914529913,1750.4273504273506,1250.4273504273503,2688.461538461538,2018-07-06,0
MASB.JK,2021-06-30 02:00:00,4200.0,-18.333333333333332,-20.238095238095237,-18.095238095238095,-16.666666666666664,2021-06-30,0
BBRM.JK,2013-01-09 02:00:00,311.7627868652344,-17.826086403246407,-13.478261167482703,-15.217393219531663,-33.043474728419376,2013-01-09,0
PGAS.JK,2003-12-15 02:00:00,310.0,-1.6129032258064515,11.29032258064516,-6.451612903225806,-1.6129032258064515,2003-12-15,0
NUSA.JK,2018-07-12 02:00:00,254.0,24.409448818897637,-26.77165354330709,-42.91338582677165,-78.74015748031496,2018-07-12,0
POSA.JK,2019-05-10 02:00:00,254.0,81.88976377952756,14.173228346456693,-55.90551181102362,-80.31496062992126,2019-05-10,0
MCOL.JK,2021-09-07 02:00:00,1565.0,3.1948881789137378,11.821086261980831,115.33546325878594,355.27156549520765,2021-09-07,0
PCAR.JK,2017-12-29 02:00:00,254.0,142.1259842519685,600.7874015748032,923.6220472440945,2006.2992125984251,2017-12-29,0
PTDU.JK,2020-12-08 02:00:00,135.0,181.4814814814815,577.7777777777777,1425.9259259259259,25.185185185185183,2020-12-08,0
BEEF.JK,2019-01-10 02:00:00,388.0,-27.835051546391753,-37.11340206185567,-47.42268041237113,0.5154639175257731,2019-01-10,0
PAMG.JK,2019-07-05 02:00:00,170.0,105.88235294117648,191.76470588235296,-25.882352941176475,-49.411764705882355,2019-07-05,0
BEER.JK,2023-01-06 02:00:00,258.0,5.426356589147287,43.41085271317829,32.55813953488372,10.852713178294573,2023-01-06,0
PTPS.JK,2023-10-09 02:00:00,129.0,-13.178294573643413,6.976744186046512,67.44186046511628,13.178294573643413,2023-10-09,0
BINA.JK,2014-01-16 02:00:00,199.69679260253906,-2.222218147033669,0.3703735116615468,-7.4074014644241,3.7037045527013186,2014-01-16,0
PEVE.JK,2023-01-24 02:00:00,200.0,3.0,-2.0,-14.499999999999998,-15.0,2023-01-24,0
PDPP.JK,2022-11-09 02:00:00,219.2481231689453,-19.259262094651238,-25.925924121585574,-24.44444831088805,17.03703445940797,2022-11-09,0
DMMX.JK,2019-10-21 02:00:00,268.0,5.223880597014925,-1.4925373134328357,-15.671641791044777,-33.582089552238806,2019-10-21,0
CRAB.JK,2022-08-10 02:00:00,202.0,34.65346534653465,17.82178217821782,9.900990099009901,16.831683168316832,2022-08-10,0
NIKL.JK,2009-12-14 02:00:00,300.0,-5.0,-6.666666666666667,-13.333333333333334,50.0,2009-12-14,0
AREA.JK,2024-04-01 02:00:00,139.0,-18.705035971223023,-25.899280575539567,12.23021582733813,12.23021582733813,2024-04-01,0
EMDE.JK,2011-01-12 02:00:00,210.0,-4.761904761904762,-26.666666666666668,-42.857142857142854,-24.285714285714285,2011-01-12,0
RAAM.JK,2023-05-08 02:00:00,292.0,126.02739726027397,160.27397260273972,189.3835616438356,78.08219178082192,2023-05-08,0
TRGU.JK,2022-07-08 02:00:00,262.0,86.25954198473282,25.954198473282442,-7.633587786259542,-18.3206106870229,2022-07-08,0
KPIG.JK,2000-03-30 02:00:00,134.77076721191406,-17.241382433663933,-81.03448300263,-81.03448300263,-77.58620821420197,2000-03-30,0
MABA.JK,2017-06-22 02:00:00,80.46060943603516,0.0,697.3683624130285,1005.2631329417143,776.2051455258529,2017-06-22,0
RANC.JK,2012-06-07 02:00:00,670.0,-4.477611940298507,22.388059701492537,28.35820895522388,43.28358208955223,2012-06-07,0
BANK.JK,2021-02-01 02:00:00,123.5677490234375,252.5179868552467,1410.7913228426887,2389.2086771573113,1590.6474280007153,2021-02-01,0
RODA.JK,2001-10-22 02:00:00,232.25881958007812,12.359550561797752,1.1235955056179776,-4.49438202247191,-82.02247191011236,2001-10-22,0
TRIN.JK,2020-01-15 02:00:00,340.0,-16.470588235294116,-28.823529411764703,-33.52941176470588,-37.05882352941177,2020-01-15,0
BIKE.JK,2022-03-21 02:00:00,228.0,0.0,-24.561403508771928,-7.894736842105263,-8.771929824561402,2022-03-21,0
TOOL.JK,2022-08-09 02:00:00,171.0,-20.46783625730994,-36.25730994152047,-49.707602339181285,-64.32748538011695,2022-08-09,0
SGRO.JK,2007-06-18 02:00:00,2525.0,-3.9603960396039604,-5.9405940594059405,-9.900990099009901,57.42574257425742,2007-06-18,0
GWSA.JK,2011-12-23 02:00:00,205.0,-2.9268292682926833,-2.4390243902439024,24.390243902439025,4.878048780487805,2011-12-23,0
INET.JK,2023-07-24 02:00:00,136.0,51.470588235294116,36.76470588235294,72.05882352941177,-62.5,2023-07-24,0
SOSS.JK,2018-11-06 02:00:00,414.0,201.93236714975848,59.42028985507246,7.729468599033816,-13.043478260869565,2018-11-06,0
ANJT.JK,2013-05-08 02:00:00,1190.0,4.201680672268908,15.126050420168067,9.243697478991598,34.03361344537815,2013-05-08,0
SGER.JK,2020-08-10 02:00:00,71.82662200927734,77.93104202801244,116.55173175643976,248.27588074896286,192.41380731489724,2020-08-10,0
ERAL.JK,2023-08-08 02:00:00,402.0,-8.45771144278607,-7.960199004975125,-20.398009950248756,-41.29353233830846,2023-08-08,0
MTRA.JK,2016-02-10 02:00:00,214.0,-3.2710280373831773,-1.8691588785046727,53.271028037383175,48.598130841121495,2016-02-10,0
NFCX.JK,2018-07-12 02:00:00,2770.0,7.2202166064981945,-0.7220216606498195,-11.913357400722022,-13.357400722021662,2018-07-12,0
ELPI.JK,2022-08-08 02:00:00,270.0,0.0,-15.555555555555555,-20.0,-14.814814814814813,2022-08-08,0
SSMS.JK,2013-12-12 02:00:00,720.0,9.722222222222223,27.77777777777778,43.75,113.19444444444444,2013-12-12,0
BRIS.JK,2018-05-09 02:00:00,531.5433349609375,10.091739326837686,11.926606242003784,11.926606242003784,-2.7522946314339762,2018-05-09,0
SPTO.JK,2018-05-14 02:00:00,1190.0,-2.100840336134454,-1.2605042016806722,-14.285714285714285,-20.168067226890756,2018-05-14,0
